theme,title,text
culture,в сша скончалась певица натали коул,"известная американская певица натали коул, дочь знаменитого музыканта нэта ""кинга"" коула, скончалась на 66 году жизни, сообщили в пятницу члены ее семьи. согласно заявлению, которое цитирует агентство ассошиэйтед пресс, коул скончалась в лос-анджелесе 31 декабря из-за целого комплекса осложнений. ""натали умирала так, как жила — с достоинством, силой и честью. она навсегда останется незабвенной в нашей сердцах"", — говорится в заявлении ее сына роберта янси и сестер тимолин и кейси коул. за годы карьеры коул 19 раз номинировалась на престижную премию ""грэмми"" и 9 раз становилась ее обладательницей."
culture,писатель даниил гранин празднует 97-летие,"петербург, 1 янв — риа новости. почетный гражданин петербурга писатель даниил гранин празднует свое 97-летие, сообщает пресс-служба городской администрации. ""почетному гражданину санкт-петербурга, писателю даниилу александровичу гранину сегодня исполняется 97 лет. с днем рождения даниила гранина поздравил губернатор петербурга георгий полтавченко"", — сказано в сообщении. глава северной столицы отметил, что гранин является ""человеком героической судьбы, писателем и воином"". ""вы всю свою жизнь посвятили великому и благородному служению ленинграду-санкт-петербургу и россии. в ваших книгах, воспитавших несколько поколений россиян, отражена не только история страны, но и нравственные ценности, которыми все мы очень дорожим"", — сказал полтавченко. свои поздравления писателю также отправил спикер законодательного собрания петербурга вячеслав макаров. ""примите слова глубокой благодарности и признательности за выдающийся личный вклад в развитие российской литературы, ответственную гражданскую позицию, открытость, отзывчивость, внимательное отношение к людям и заботу о будущем петербурга"", — сказал макаров. писатель и общественный деятель даниил александрович гранин (настоящая фамилия герман) родился 1 января 1919 года в селе волынь курской области (по другим данным в вольске, саратовская губерния) в семье лесника. с детства жил в ленинграде (ныне санкт-петербург). первые книги даниила гранина — повести ""спор через океан"" (1950), ""ярослав домбровский"" (1951) и сборник очерков о строителях куйбышевской гэс ""новые друзья"" (1952). первый роман ""искатели"", принесший писателю известность, был опубликован в 1955 году."
culture,"медведев поздравил коллектив музея-заповедника ""кижи"" с 50-летием","премьер-министр россии дмитрий медведев поздравил коллектив государственного историко-архитектурного и этнографического музея-заповедника ""кижи"" с 50-летием со дня образования, соответствующая телеграмма опубликована на сайте кабмина рф в пятницу. музей-заповедник в карелии включён в список всемирного наследия юнеско. как отметил глава правительства в телеграмме, он является историко-культурным достоянием россии, одним из её ярчайших символов. ""красота этого архитектурного ансамбля, великолепное убранство церквей, часовен, древние иконы, этнографические экспонаты привлекают миллионы гостей со всего мира. ""кижи"" впитали веру и труд многих поколений – монахов, воинов, крестьян, мастеровых – тех, кто обжил эти суровые места, принёс на русский север православие и культуру. именно здесь ощущаешь неразрывную связь с родиной, чувствуешь себя частью великого народа, способного создавать такие шедевры"", — говорится в телеграмме. медведев подчеркнул, что нескончаемый людской поток, который с каждым годом становится всё больше, связан с трудом тех, кто с душой и любовью работает в заповеднике, многое делает для воссоздания в первозданном виде и сохранения для будущих поколений этого замечательного памятника древнерусской архитектуры. музей-заповедник ""кижи"" — один из крупнейших в россии музеев под открытым небом. это историко-культурный и природный комплекс, являющийся особо ценным объектом культурного наследия народов россии."
culture,"""млечный путь"" с сергеем безруковым в главной роли выходит в прокат","новогодняя романтическая мелодрама анны матисон ""млечный путь"" с сергеем безруковым и мариной александровой выходит в прокат в первый день 2016 года, сообщает пресс-служба фильма. безруков и александрова сыграли в картине супругов — андрея и надю, которые перестали понимать друг друга. он отправляется жить в москву, она с детьми остается на байкале на острове ольхон. в канун нового года андрей приезжает к жене обсудить условия развода. целая цепочка странных событий будет удерживать семью от неправильного шага. ""это очень нежная семейная история, ни граммы пошлости, с тонким юмором, потрясающие актерские сцены — есть что сыграть, написано не маслом, а акварелью, возникает ощущение великой нежности и любви, которые я давно не видел в кино. у нас либо развлекают, либо пытаются быть в тренде — андеграунда и абсолютного нигилизма, уничтожения всего живого вокруг — пороки, пороки, еще раз пороки пороками погоняют, жизнь беспросветна и, в принципе, мы уже умерли. наша история дарит надежду и трогает, судя по отзывам, всех"", — рассказал риа новости безруков. по словам актера, он сыграл человека, ""который похож на многих, и многие узнают в нем себя, но в картине предложены совершено неожиданные выходы из сложившейся ситуации"". в картине также снялись владимир меньшов, валентин гафт, пианист денис мацуев. саундтрэк к фильму написал константин меладзе, песню ""любовь и млечный путь"" исполнил его брат валерий меладзе."
culture,"фильм ""стив джобс"" с майклом фассбендером выходит на российские экраны","фильм режиссера дэнни бойла ""стив джобс"" c майклом фассбендером в главной роли выходит в российский прокат, сообщает пресс-служба компании universal. ""он изобрел наше будущее в своем гараже. сегодня созданная им империя возглавляет список самых дорогих компаний в мире. икона. гений. гуру. его обожали и боготворили, ему завидовали и боялись. он соблазнил миллионы — великий и ужасный стив джобс"", — говорится в сообщении. роли в фильме исполнили майкл фассбендер, кейт уинслет, сет роген, джефф дэниелс."
culture,"мультфильм ""иван-царевич и серый волк 3"" выходит в российский прокат","анимационный полнометражный фильм ""иван-царевич и серый волк 3"" выходит в российский прокат в пятницу, в дни детских каникул, сообщила пресс-служба фильма. первый мультфильм о приключениях ивана и его верного помощника вышел в прокат 29 декабря 2011 года. сборы оставили 766 миллионов рублей, что сделало мультфильм самым кассовым российским анимационным фильмом в 2012 году. в 2013 году вышло продолжение истории, ""иван-царевич и серый волк 2"" собрал 633,5 миллиона рублей и получил премию ""золотой орел"" как лучший анимационный фильм. приключения героев продолжатся. царь тридевятого царства в честь своего 150-летия уходит на заслуженный отдых. охранять государство остаются иван и волк, жена ивана василиса увозит его и друга в свадебное путешествие за границу. ""мне очень нравится сценарий, диалоги стали гораздо интереснее, смешнее. сценарий к мультфильму написали леонид барац, сергей петрейков и ростислав хаит — ребята из ""квартета и"". их тексты всегда отличались таким острым юмористическим содержанием, даже сатирическим, наверное. в их шутках узнаются реалии современного времени, это людям нравится"", — цитирует пресс-служба актера ивана охлобыстина, озвучившего во всех трех фильмах царя-батюшку. по мнению актера, самый сложный жанр – это сказка, потому что детей сложно обмануть. ""их можно заставить смотреть что попало, но, как правило, успешный мультфильм означает, что это анимационная история, которая содержит хорошую драматическую основу. кино пройдет, сериалы пройдут, все забудется, а качественные мультфильмы останутся, потому что среди них хороших очень мало"", — уверен охлобыстин. ивана-царевича озвучил никита ефремова. ""иван-царевич – это пока единственный герой мультфильма, которого я озвучивал. мне самому он искренне симпатичен, потому что он такой веселый, добрый, солнечный такой человек, но при этом, как ни странно, довольно ответственный"", — цитирует актера пресс-служба. фильм создан студией ""мельница"". студия известна не только полнометражными мультфильмами, но и сериалами ""лунтик и его друзья"", ""барбоскины"", короткометражным фильмом константина бронзита ""мы не можем жить без космоса"", получившим гран-при самого значительного фестиваля анимационного кино во французском анси."
culture,"новые ""звездные войны"" разочаровали джорджа лукаса","создатель ""звездных войн"" джордж лукас раскритиковал недавно вышедший седьмой эпизод киносаги, сообщает the hollywood reporter.   в 2012 году джордж лукас продал студию lucasfilm и права на продолжение ""звездных войн"" и ""индианы джонса"" компании walt disney за 4 миллиарда долларов.  мировая премьера седьмого эпизода саги ""звездные войны: пробуждение силы"" прошла в сша 15 декабря 2015. в российский прокат фильм вышел 17 декабря. новый эпизод установил абсолютный рекорд, заработав 1 миллиард долларов за первые 12 дней мирового проката. режиссером седьмого эпизода саги выступил джей джей абрамс, один из создателей сериала ""остаться в живых"" и двух полнометражных фильмов по вселенной ""звездного пути"". действие фильма разворачивается спустя 30 лет после событий шестого эпизода. в центре сюжета как персонажи оригинальной трилогии — принцесса лея, хан соло, чубакка и люк скайуокер, так и новые герои. "
culture,российская скрипачка ибрагимова награждена орденом британской империи,"российская скрипачка алина ибрагимова стала кавалером ордена британской империи. ее имя числится в списке обладателей новогодних наград, присуждаемых королевой великобритании елизаветой ii ежегодно в канун нового года. скрипачку, проживающую в лондоне, поздравил с наградой посол россии в великобритании александр яковенко. ""поздравления алине ибрагимовой в связи с признанием ее таланта!"", — написал посол в своем микроблоге в twitter.   congratulations to alina ibragimova mbe on recognition of her talent in new year’s honours! поздравляем! pic.twitter.com/0jqtb5dfor — alexander yakovenko (@amb_yakovenko) 31 декабря 2015  алина ибрагимова — дочь контрабасиста рината ибрагимова, приглашенного в свое время играть в лондонский симфонический оркестр, — сейчас живет в великобритании. в четыре года она начала играть на скрипке, а в шесть лет выступила на сцене большого театра. после переезда семьи в великобританию, ибрагимова училась в школе иегуди менухина, затем в королевском колледже музыки. в 2009 году она получила награду classical brit awards как ""лучший молодой исполнитель"", а в 2010 году стала и самым молодым лауреатом премии эмили андерсон королевского филармонического общества. в этом году ибрагимова также вошла в число финалистов ежегодной британской премии в области академической музыки ""граммофон"" (the gramophone classical music awards)."
culture,новогодняя ель на пушкинской площади москвы. съемка с воздуха,"всего во время фестиваля город украсят 10 крупномасштабных инсталляций и около 20 арт-объектов. необычные световые конструкции и яркие инсталляции появятся на 20 площадках. в рамках фестиваля москва преобразится в уютный город, в котором все напоминает о наступающем празднике: ее улицы украсят подсветкой и необычными арт-объектами. в столице пройдет множество праздничных мероприятий на 38 площадках — ярмарки, открытые сцены, уличные театры и мастер-классы."
culture,кинематографисты: проблемы молодого кино в рф одним сеансом не решить,"показ в кинотеатрах фильмов начинающих российских режиссеров один раз в месяц не решит проблем молодого кинематографа, но прибавит их кинотеатрам, считают опрошенные риа новости кинематографисты. ранее сми сообщили, что член общественной палаты елена сутормина обратилась в минкультуры с предложением в год кино выделить один день в месяц для показа в кинотеатрах фильмов начинающих российских режиссеров. ""и что это может дать молодым кинематографистам? никаких проблем это не решит, а только прибавит — кинотеатрам, которые в кризис и так испытывают сложности"", — прокомментировал риа новости продюсер дмитрий рудовский (кинокомпания ""арт пикчерз""). ""инициатива — спорная и смешная. у нас просто нет столько дебютов, чтобы заполнить целый день в кинотеатре. провести эту инициативу — значит просто оставить кинотеатры на целый день пустыми. другое дело, что безусловно надо увеличить поддержку дебютного кино. в год надо запускать 25-30 дебютов, только сценарии, прошедшие строгий контроль экспертного совета"", — сказала риа новости продюсер наталья мокрицкая (""битва за севастополь""). она отметила, что также надо финансово поддерживать создание короткометражных фильмов. ""инициатива, конечно, хорошая, но вариант принуждения влечет за собой невыгодные условия для собственников кинотеатров, что выльется в самые неудобные сеансы. возникает вопрос, кто и по какому принципу будет выбирать кино для проката? сами кинотеатры? по рекомендации минкультуры? но минкультуры само может рекомендовать только два-три фильма, на которые оно выделило деньги"", — сказал риа новости режиссер евгений татаров (""экспириенс""). в пресс-службе минкультуры прокомментировали, что в ведомстве ""пока не получали данное обращение, при получении оно будет рассмотрено в установленном порядке""."
culture,нетребко опубликовала в facebook фотографии со свадьбы с эйвазовым,"звезда мировой оперной сцены анна нетребко, имеющая российское и австрийское гражданства, опубликовала в facebook фотографии с церемонии бракосочетания с азербайджанским оперным певцом юсифом эйвазовым. церемония прошла накануне в венском отеле, который находится в построенном в xix веке дворце кобург. отель считается одним из самых дорогих в вене, а в последнее время он приобрел дополнительную известность благодаря тому, что там проходили переговоры по иранской ядерной программе. свои клятвы верности 44-летняя дива и ее избранник принесли в тесном семейном кругу. затем молодожены и гости события продолжили вечеринку с фейерверком во дворце лихтенштейн. среди гостей, запечатленных на фотографиях, можно увидеть российского певца филиппа киркорова. также на свадьбе побывали президент зальцбургского фестиваля хельга рабль-штадлер, польский тенор петр бечала и российский оперный певец ильдар абдразаков. всего на свадьбе было порядка 180 человек. невеста была одета в платье своего любимого российского дизайнера ирины витязь, жених предпочел сверкающий костюм от братиславских портных maximilian mucska tailors. на церемонии они обменялись кольцами из розового золота. нетребко начала свою карьеру с победы на конкурсе имени михаила глинки, который привел ее в мариинский театр. там она быстро стала одной из ведущих солисток, а после триумфального выступления на зальцбургском фестивале в ""дон жуане"" в 2002 году ее стали считать звездой международного масштаба. она выступала на ведущих оперных сценах мира — в ковент-гардене в лондоне, в операх вены, парижа и берлина, в миланском театре ""ла скала"" и в мадридском ""реале"". нетребко по сей день остается одним из самых титулованных лирико-колоратурных сопрано мира. анна нетребко ранее была помолвлена с баритоном из уругвая эрвином шроттом. в сентябре 2008 года в вене она родила сына тьяго аруа, а в ноябре 2013 года пара решила расстаться. помолвка нетребко и эйвазова состоялась в 2014 году, в начале которого они познакомились, будучи партнерами в риме в опере джакомо пуччини ""манон леско"" в постановке риккардо мути. тенор эйвазов прошел обучение в бакинской консерватории, затем учился у пласидо доминго, франко корелли и магды оливеро. в репертуаре певца партии альфреда в ""травиате"" джузеппе верди, каварадосси в ""тоске"" джакомо пуччини, рудольфа в другой опере пуччини ""богема"", дона хозе в ""кармен"" жоржа бизе и многие другие. вместе с труппами оперы ""ла скала"" и королевской оперы монте-карло он выступал на лучших оперных подмостках мира, гастролировал по всей европе, выступал в японии и корее. сольные концерты певца проходили в баку, риме, где он пел перед папой римским. московский дебют эйвазова состоялся в 2010 году в партии каварадосси в ""тоске""."
culture,"""мариинка"" покажет первую балетную премьеру сезона","петербургский мариинский театр представит на новой сцене первую премьеру нынешнего сезона – ""симфонию в трех движениях"" на музыку игоря стравинского в хореографии раду поклитару. первое и самое известное хореографическое воплощение ""симфонии в трех движениях"" было создано в 1972 году джорджем баланчиным. поклитару представит свое оригинальное прочтение музыки стравинского. ""каждый раз, когда готовишь премьеру, проходишь через ряд так называемых катастроф: первый выход на сцену, первая репетиция с оркестром и так далее. я сейчас в ожидании этих ""катастроф"", но надеюсь, что они пройдут максимально безболезненно. в плане хореографии все уже сложилось, и здесь, надеюсь, судьба не подкинет мне никаких сюрпризов"", — сказал поклитару риа новости. по словам хореографа, этот спектакль — его ""размышления о цене, которую человеку приходится платить за право быть индивидуальностью"". образы, которые возникли у поклитару во время сочинения балета, ""во многом обусловлены высказыванием композитора о ""симфонии в трех движениях"". стравинский писал, что ""каждый эпизод симфонии связан в его воображении с конкретным впечатлением о войне"". ""больших мук с подбором персоналий у меня не было. и я абсолютно счастлив, что мне достались именно эти артисты, потому что, на мой взгляд, они замечательные. это касается как солистов и ведущих исполнителей, так и кордебалета"", — сказал поклитару. в главных партиях заняты надежда гончар, светлана иванова, александра иосифиди, дарья павленко, татьяна ткаченко, ирина толчильщикова, светлана тычина, екатерина чебыкина, александр сергеев и юрий смекалов. автор декораций и костюмов — анна матисон, которая уже участвовала в создании нескольких спектаклей ""мариинки"". в прошлом сезоне матисон выступила автором либретто и художником балетов ""бэмби"" и ""в джунглях"", а также режиссером, сценографом и художником по костюмам оперы ""золотой петушок"" римского-корсакова. на премьере за дирижерский пульт встанет маэстро валерий гергиев. поклитару – автор одного из самых ярких балетов 2000-х годов ""ромео и джульетта"" (2003) и недавней премьеры ""гамлета"" (2014) в большом театре. поклитару — хореограф церемоний открытия и закрытия олимпийских игр в сочи, создатель театра ""киев модерн-балет"". ""симфония в трех движениях"" — дебют хореографа в мариинском театре."
culture,"предновогодний вечер ""соната-феерия"" пройдет в консерватории в москве","московская консерватория и ""первое музыкальное объединение"" представляют новый формат классической музыки — новогоднюю феерию: концерт состоится 30 декабря в малом зале московской консерватории. авторы предновогоднего вечера — представители нового поколения мировых звезд, лауреаты международных конкурсов виолончелист арсений чубачин и пианист андрей коробейников. ""мы с арсением долго размышляли над программой для предновогоднего вечера. с одной стороны хотелось веселого, праздничного, а с другой — душевного и романтичного. в итоге в концерте ""соната-феерия"" — получилось много страстной музыки: от кадрили из оперы ""не только любовь"" родиона щедрина до, пожалуй, одного из самых кровавых музыкальных произведений всех времен — ""крейцеровой сонаты"" бетховена"", — сказал коробейников риа новости. по словам пианиста, он решил в преддверии нового года исполнить несколько произведений, которые никогда ранее не играл — фантазию на тему из оперы ""кармен"" александра розенблата и несколько импровизаций на музыку астора пьяцолы. в рамках концерта состоится мировая премьера новой версии фантазии на темы из ""кармен"". впервые это произведение будет исполнено для виолончели. кроме того, в авторском переложении чубачина для виолончели прозвучит ""крейцерова соната"", написанная бетховеном для скрипки и фортепиано. в программе также соната ля минор эдварда грига. чубачин в свои 26 лет является обладателем гран-при v международного конкурса виолончелистов в берлине, международного конкурса имени глазунова в париже, перовой премии на международном конкурсе ""концертино прага"", специальной премии дениса мацуева на фестивале crescendo. летом чубачин с огромным успехом выступил в большом зале московской консерватории с сольным концертом антонина дворжака в сопровождении государственной академической симфонической капеллы россии. коробейников в семь лет стал лауреатом первой премии международного конкурса юных музыкантов имени чайковского, а к 20 годам стал обладателем более 25 престижных наград. пианист выступает с лучшими оркестрами мира, в числе которых лондонский оркестр, национальный оркестр франции, берлинский концертхаус-оркестр. коробейников выступает с такими известными музыкантами, как вадим репин, александр князев, александр рудин, владимир федосеев."
culture,толстой: уход брызгалова не связан с критикой на госсовете,"советник президента рф по культуре владимир толстой заявил, что переход экс-директора департамента культурного наследия министерства культуры рф михаила брызгалова на пост главы всероссийского музейного объединения музыкальной культуры имени глинки нельзя расценивать как ""увольнение"", и данное решение ""никак не связано с госсоветом"". ранее ряд сми сообщил, что брызгалов ушел с поста по собственному желанию сразу после заседания российского совета по культуре и искусству, на котором президент россии владимир путин приказал создать механизм по защите памятников культурного наследия от уничтожения, после того как представитель всероссийского общества охраны памятников истории и культуры галина маланичева заявила, что многие объекты культурного наследия официально не зарегистрированы.  толстой отметил, что никакой непосредственной связи у департамента, ранее возглавляемого брызгаловым, с охраной культурного наследия нет, ""этим занимается другой департамент"". ""вообще эти события никак не связаны, просто совпали по времени"", — убежден советник президента рф по культуре. он также подчеркнул, что накопившиеся за долгие годы вопросы и проблемы в музейной сфере, связанные в том числе и с законодательством, постепенно начинали решаться, и ""во многом это заслуга людей, работающих в департаменте брызгалова"". ""несмотря на непростые времена, все музеи продолжают не просто хорошо работать, но и, судя по всем объективным показателям, идет рост их посещаемости, что говорит о том, что, слава богу, музейное дело в стране находится на хорошем уровне, — подытожил толстой."
culture,"исторический парк ""россия - моя история"" открылся на  вднх в москве","исторический парк ""россия — моя история"" открылся утром во вторник в москве на вднх в павильоне вднх №57, который был полностью реконструирован. исторический облик знаменитой ""стекляшки"" сохранился в неприкосновенности. павильон в постмодернистском стиле был построен в 1967 году. парк площадью более 22 тысяч квадратных метров, расположенный на двух ярусах павильона, открылся выставками ""романовы"" и ""рюриковичи"" на основе состоявшихся в московском ""манеже"" мультимедийных выставок. ранее сообщалось, что экспозиция парка подготовлена патриаршим советом по культуре при поддержке правительства москвы. в торжественном открытии исторического парка приняли участие мэр москвы сергей собянин, патриарх кирилл и министр культуры рф владимир мединский. ""когда президент владимир владимирович путин посетил ""манеж"" и посмотрел эти уникальные выставки, он дал поручение найти им постоянное место, чтобы у них был свой дом, свое развитие. мы в кратчайшие сроки реализовали это поручение и создали крупнейший музейно-исторический комплекс в стране"", — сказал на открытии собянин. мэр уверен, что в ближайшее время в парке появится выставка, посвященная великой отечественной войне. ""это пространство будет развиваться и дальше как крупнейший исторический гуманитарный проект не только в москве, но и в мире"", — отметил собянин."
culture,"приморский театр, который становится частью мариинки, расширит труппу","приморский театр оперы и балета во владивостоке, который с 1 января 2016 года приобретает статус приморской сцены мариинского театра, расширит штат артистов, сообщает театр. ожидается, что 1 января 2016 года приморский театр оперы и балета сменит вывеску и официально станет филиалом легендарной мариинки. приморский театр открыли в 2013 году, за два года лет здесь представили ряд оперных спектаклей и балетных постановок, среди которых мировая премьера — ""повесть о настоящем человеке"" сергея прокофьева. ""штат приморской труппы планируется расширить: проходят прослушивания первого конкурса в оперную труппу, готовятся конкурсы в труппы балета, хора и оркестра, предполагается набор ряда технических специалистов высшего уровня"", — говорится в сообщении. управление приморской сценой осуществляет дирекция мариинского театра. художественный руководитель – валерий гергиев. с оперной труппой работает народная артистка россии, всемирно известное меццо-сопрано, солистка мариинского театра лариса дядькова. по данным театра, в ближайшее время афиша приморской сцены пополнится ярчайшими классическими постановками мариинского театра. жителям и гостям владивостока будут представлены опера ""богема"" дж. пуччини, японская трагедия ""мадам баттерфлай"" дж. пуччини, опера ""волшебная флейта"" в. моцарта и старейший из сохранившихся классических балетов ""сильфида"" на музыку х. левенскьольда. летом на приморской сцене мариинского театра пройдет масштабный первый международный дальневосточный фестиваль (far east festival)."
